,Avaliações
209,"Tive o prazer de aproveitar estadia no Clube de Campo já por duas vezes e é simplesmente divinal. Longe de tudo, com uma paisagem lindíssima, com espaço para relaxar, aproveitar o sol, ir a banhos na piscina tanto exterior como interior. Oportunidade de visitar os animais da quinta pelo percurso térreo. Comida boa, pratos típicos do Alentejo e bons ‘drinks’ para desfrutar. O vinho Santa Vitória é sublime. Existe ainda a oportunidade de visitar a Casa de Santa Vitória e perceber um pouco mais do processo de elaboração do vinho, aproveite para fazer uma prova de vinhos e não se arrependerá. Descanse, relaxe e desfrute do melhor que o Alentejo tem para lhe oferecer.
"
210,"espaço  com ambiente familiar com programas de  atividades para os mais pequenos. produtos de confeção  própria como as areias sao excelentes. restaurante um pouco caro. quartos com temperatura agradável  e comodos.
"
211,"O Clube de Campo é um espaço lindo muito familiar. Ótimo para crianças que podem interagir com os animais, brincar na piscina só dedicada a elas e poderem desfrutar de liberdade ao ar livre.  A cozinha é excelente e o Staff super simpáticos. Tudo 5 estrelas.  Eu adoro ir para lá que é muito relaxante. Recomendo uma visita à Adega e Cave Santa Vitória, integradas na herdade.
"
212,"Tudo 5 estrelas  staff refeições um vinho de excelência os quartos com boas condições e excelentes áreas   piscina, animais, vinhas tudo muito bem cuidado.  Nos Feriados 01/12 ou 8/12  possivelmente  estaremos de volta  Obrigado por tudo
"
213,"Serviço simplesmente horrível. Staff sem formação e pouco simpáticos. Comida UE fraca qualidade, com preço elevado para a qualidade apresentada. Probabilidade de nos ser servido pão semi-congelado ou uma tosta fria. No geral nada de bom é muito longe do espectável.
"
214,"O Clube de campo é uma excelente opção para umas miniférias com toda a família. Viajámos com uma criança pequena e todos conseguimos descansar e também divertir-nos com as actividades que disponívels para os pequenos e graúdos.
"
215,"Um hotel bastante sossegado e acolhedor com algumas actividades para crianças é o ideal para uma escapadinha e um fim de semana em família. O staff é muito simpático, especialmente o Sr. José do bar que foi muito atencioso.
"
216,"Um excelente local para a família.  Espaço exterior extraordinário, equipa muito simpática e prestável. Regime de meia pensão a preço acessível  e de excelente qualidade com ementa exclusiva para crianças com imensa variedade de escolha.
"
217,"Um fim-de-semana bastante agradável, a desfrutar do bom do hotel, nomeadamente a piscina e as actividades ao ar livre, como a canoagem, o passeio de moto-quatro, tiro ao arco e passeios de bicicleta. A comida é variada e com pratos tipicamente alentejanos. O vinho típico da “casa”, Versátil, é muito bom, podendo fazer sua prova também no recinto.
"
218,"Instalações, Localização, Serviços do melhor... Excelente para descanso e fuga a rotinas. Muito bom para recarregar e revitalizar ""baterias"". Sempre que houver oportunidade será uma primeira opção de destino de fim-de-semana.
"
219,"Excelente- Ambiente rural de um hotel de muita qualidade. O ideal para um merecido repouso, num espaço    rural com muitas ofertas de actividades nesse ambiente. Muita simpatia de todos os funcionários, começando logo pela receção.
"
220,"Gostei bastante do espaço exterior com muitas actividades para as crianças e adultos. O pessoal da animação era muito simpático e bastante prestavél. A simpatia do pessoal do restaurante é contagiante. A piscina interior foi excelente para passar os fins de dia com a minha mulher e a minha filha.
"
221,"Espaço óptimo para recuperar energias. Tranquilo, contacto com a natureza, paisagem espectacular. Atendimento cinco estrelas. Comida maravilhosa. Passeio a repetir, agora com a família completa, filhas.
"
222,"Excelente opção para férias em família. Os pequenos adoraram e nós também. Hotel integrado numa Quinta tipicamente Alentejana, onde é produzido o Vinho e o Azeite da Casa de Santa Vitória. O Hotel tem 2 Piscinas exteriores (uma para adultos e outra para crianças) que infelizmente não podemos usufruir por estar de chuva, mas que contamos poder usufruir numa próxima estadia. Tem ainda uma Piscina interior que pode ser usada nos dias de chuva (como foi o nosso caso), bem como Jacuzzi, banho turco e Ginásio. O Hotel conta ainda com um Restaurante que serve bem para quem não quer ir à descoberta dos Restaurantes e da Gastronomia da região. Adoramos a interação com os animais da quinta. Experiência a repetir!
"
223,"Bom para repousar a mente e estar longe do mundo. Serviço muito bom, bom restaurante, quarto renovado, ambiente perfeito!Várias actividades para usufruir: passeio de jipe entre outros.Recomendo vivamente
"
224,"Já e a segunda vez que aqui fico, está ainda melhor... nota-se perfeitamente que estão sempre a tentar melhorar principalmente o espaço exterior... Os funcionários são excelentes , a piscina interior estava irrepreensívelmente limpa (que bom momento de relax) a vinha é top , o bar e restaurante são muito simpáticos, a comida é boa, enfim excelente hotel para uma estadia a solo e principalmente em familia pelo sentimento de liberdade... (bicicleta, moto 4,cavalos... ) ... há esqueci de dizer que o pequeno almoço estava TOP...
"
225,"Reservamos a vivenda Beja porque eramos duas mães com seis crianças e precisávamos de usar a cozinha, e foi-nos dito duas vezes ao telefone que não havia na cozinha nem forno, nem micro-ondas, o que é falso e nos fez gastar imenso dinheiro em comida e restaurantes.
"
226,"Quarto espaçoso. Espaços exteriores excelentes! Demos um passeio muito giro pelo picadeiro. A parte de ir alimentar os animais também foi muito gira. A única parte menos boa foi o facto de terem muito pouco staff para servir no bar, o que à hora do lanche fez com que se estivesse imenso tempo à espera.
"
227,"Hotel maravilhoso para passar fds ou mesmo umas ferias mais longas. Muitas atividades tanto para adultos como para crianças. O sossego vai variar no número de crianças que o hotel tiver..lolll Mas o meu amou. Alimentação achei um pouco limitada especialmente para quem nao opta pelo buffet. Habitações limpas e um staff muito simpático.
"
228,"melhorar a situação desagradável das moscas. Qual a razão para os vinhos serem substancialmentemais caros no restaurante quando comparados com a recepção Empregados de uma amabilidade, simpatia e eficiência de louvar
"
229,"Gostei muito do conceito de turismo rural, da diversidade de serviços disponíveis, boas instalações, atendimento muito simpático, a higiene das instalações é muito boa, excelente localização. De um modo geral, considero excelente.
"
230,"Um hotel super agradável e bastante acolhedor. É muito bom para as crianças brincarem ao ar livre, verem os animais da quinta e tem uma óptima piscina para as crianças. No caso de estar frio a piscina interior também é uma óptima opção. Esperamos voltar em breve com mais tempo.
"
231,"É um hotel ótimo para crianças pequenas. Tem uma piscina para adultos grande e uma com dois escorregas para os pequenos.  Existem muitas actividades para os mais novos, alimentar os animais - têm cavalos, burros, lamas, andar a cavalo, bicicleta, moto4, parque infantil. O pequeno almoço é bom e os funcionários são muito atenciosos.  Como único reparo só mesmo a mobília dos quartos já apresentar algum desgaste e a quantidade de insectos nas piscinas e afins - normais pelo facto de existirem vários animais na proximidade e uma barragem.  É um hotel a repetir com certeza
"
232,"Bom para descansar, funcionários muito simpáticos, comida com qualidade e diversidade.  Apenas faço o reparo que lamentavelmente e por iniciativa de uma funcionária do hotel comecaram a jogar volei dentro de água.  Enquanto a bola esteve dentro da piscina ninguém conseguia descansar à exceção dos 3 ou 4 jogadores.
"
233,"Local calmo, ideal para o envolvimento com a natureza e os animais. Excelente hotel para fazer férias com a família, tem muitas actividades e a oferta interna de serviços é óptima. Todo o staff é bastante atencioso e prestável. Aproveitem para provar a carta do restaurante e conhecer os sabores alentejanos, porque vale a pena.
"
234,"Foi no passado dia 30 de Setembro que neste local maravilhoso casamos, foi um dia fantástico sem nada a apontar, queremos agradecer a toda a equipa pelo excelente trabalho, dedicação e profissionalismo com que nos brindaram, tornaram o nosso dia um sonho. A Adega estava simplesmente linda, a comida estava excelente a todos os níveis, mesmo eu sendo uma pessoa difícil surpreenderam-nos positivamente além das nossas expectativas.  O nosso muito obrigado. Susana & Silvio
"
235,"Gostamos imenso de usufruir de todo o espaço disponível e atividades. Pessoal bastante simpático e sempre disponível. Apenas fazemos um apontamento aos preços/qualidade praticados pela restauração/bar
"
236,"Restaurante com comida tradicional, variada e de qualidade, quartos confortáveis, piscina exterior com escorregas infantis, clube de crianças, staff muito atencioso com as crianças e uma vista bonita e relaxante
"
237,"Excelente.. dentro de uma enorme herdade alentejana, produtores de vinho e frutas varias encontra-se o hotel...excelente ..muito calmo ótimo para famílias com crianças.. a não perder.. visita a adega obrigatório...
"
238,"Hotel muito bonito, embora no centro do Alentejo é muito fácil de la chegar. recomendo e voltarei, o espaço esta muito cuidado e muito bem aproveitado, a herdade e muito bonita e claro... os vinhos são fantásticos
"
239,"Muito bom Hotel, Funcionários muitos simpáticos, Comida muito boa, Infra-Estruturas muito boas, Tudo limpo e bem arranjado. Só acho é que na zona das piscinas poderia haver música ambiente e outro ponto menos favorável é as aulas de equitação que não deu para fazer pois já estava tudo cheio, informaram que devíamos ter telefonado para marcar...pois também só têm um monitor. De resto tudo perfeito.
"
240,"Hotel muito sossegado com um charme único muito muito bonito há noite em harmonia com a natureza onde também dá para visitar uma pequena quinta de animais ., varios pontos interessantes para visitar onde fiz um passeio fantástico de moto 4 o que me permitiu conhecer toda a herdade .. o staf muito simpático ., um lugar onde se fica com vontade de voltar ..
"
241,"É um hotel muito agradável com um espaço exterior fantástico, óptimo para famílias com crianças ou jovens. Tem uma adega bonita para os adultos. Quartos familiares espaçosos, com piscina interior óptima para os fins de semana no inverno
"
242,"Estive no Vila Galé de Évora e já fiz minha avaliação . Diferente o Vila Galé Campo é infinitamente melhor do que o de Évora , até porque cumpre o que se propõe : é um hotel fazenda. Em Évora o Vila Galé pretende ser um resort mas não passa de um hotel clube. Beja é uma cidade simples mas muito agradável e o hotel que está a 30 minutos do centro da cidade proporcionando assim descanso , conforto , bom atendimento , limpeza . Não é um hotel propriamente moderno mas é aconchegante. Boa comida , excelente café da manhã. A região do distrito de Beja é seca e quente você vai se deparar com muitas moscas , mas o hotel está bem preparado para o incômodo dos insetos , na piscina por exemplo colocam várias armadilhas para as moscas e são milhares que morrem , logo uma ou outra poderá
"
