0,1,2,3,4,5
1963,"A Herdade do Vau e um excelente local para descansar uns dias. Com o Alentejo de perder de vista pela frente, entre vinhas, montes e vales, e a uns passos do Guadiana, a Herdade do Vau e francamente recomendavel. O proprietario, Miguel, e um anfitriao apaixonado pela sua obra e pelo seu vinho e contagia esse prazer aos seus hospedes. Muito simpatico, sabe o nome de todos os hospedes, contribuindo para um ambiente mais descontraido e informal.  Bom pequeno almoco, e boa organizacao dos espacos. Eramos um grupo de 40 pessoas e bem sabemos como nao e facil acomodar tanta gente. A piscina e muito agradavel e o espaco em redor excelente.",37,positive,julho,2019
1964,"Fizemos a reserva para ficarmos em um lugar tranquilo para curtirmos o dia com piscina, chegamos e a piscina estava imunda. Desistimos de ficar la, maior sol, e um calor de 40 graus, e uma pousada com piscina suja!! Oi?",37,positive,julho,2019
1965,"Quanto um conjunto tao grande de Excelentes se reunem num so lugar, como se pode descrever esse local a alguem? A unica possibilidade e mesmo, descobrir cada um, por si proprio.  E que ninguem saia, sem o RISO do local, perfeitamente explicado pelo espectacular anfitriao.  E daqueles locais que cada vez que nos lembramos dele, mais uma memoria de incontornavel excelencia, se nos aviva, transportando-nos de imediato, para o local .....  Obrigado por existires, Herdade do Vau!",37,positive,junho,2018
1966,"Depois de muita pesquisa para um grupo de 8, eis que vou dar a Herdade do Vau...e posso dizer que foi simplesmente maravilhoso, apenas um senao: o pouco tempo para usufruir, apenas uma noite. Mas deu perfeitamente para ver o ambiente fantastico, a paisagem de cortar a respiracao, a piscina com uma vista deslumbrante sobre as vinhas e o melhor de tudo, uma hospitalidade incrivel dos proprietarios, que nos fazem sentir como se estivessemos em casa: um drink a observar o por do sol, como se estivessemos com um grupo de amigos ou em familia. Recomendo vivamente",37,positive,agosto,2018
1967,"Local Paradisiaco, ideal para relaxar, sonhar e ganhar energias. Atendimento pessoal e agradavel. Pequeno almoco divinal. Piscina de sonho a ver-se a vinha. Vinho produzido na Quinta personalizado e fenomenal.",37,positive,setembro,2017
1968,"Situado num sitio maravilhoso! fomos recebidos incrivelmente bem! A comida tradicional e excelente e o vinho RISO muito bom! Fomos numa escapadinha romantica e foi espetacular!  Excelente sitio para aliviar o stress pois nao tem TV, internet etc.  Obrigado Herdade do Vau",37,positive,agosto,2017
1969,"Mesmo com um acesso complicado, vale a pena uma visita. O vinho branco Riso, que e uma producao da herdade, e muito bom! Os quartos fora da casa principal sao amplos mas nao tem janelas que abram. A piscina tem um enquadramento paisagistico fora de serie, o que a torna muito agradavel. Os anfitrioes sao de uma grande simpatia e disponibilidade.",37,positive,agosto,2017
1970,"Para quem quer descansar, gozar uma belissima paisagem, comer e beber maravilhosamente e ainda voltar para casa com mais amigos para acrescentar aos que ja tem, a Herdade do Vau e a escolha certa! O RISO e uma constante: no vinho, do mesmo nome, e no coracao! So quem experimenta pode perceber e sentir o que agora partilho, por isso va, desfrute e nao se esqueca nunca mais de que existe em Portugal, la para terras do Alentejo, um lugar de excelencia onde melhor e impossivel estar!",37,positive,julho,2017
1971,"Local de eleicao  para curtas temporadas. No meio de nada, mas com tudo. Aconselho as provas do vinho e os jantares. Otimo para passeios pedestres ou bicicleta. Piscina com vista fantastica. GO. GO, GO.",37,positive,junho,2017
1972,"Quem pensa  que e preciso sair de Portugal para encontrar locais de elevada qualidade e beleza  engana-se claramente!!  A Herdade do Vau e o ponto de partida e de chegada para disfitar do melhor que a natureza tem. Um monte acolhedor, com muito bom gosto e de grande conforto. Obrigatorio conhecer e partilhar. Ja agora, entre tantas belezas ( quartos, acolhimento, a piscina, as vistas, o rio, a simpatia, a LUZ....)  o vinho propriedade da herdade de seu nome - RISO - e tambem um excelente motivo para fazer do VAU um local 6 estrelas. Parabens!",37,positive,junho,2016
1973,"O que Vos vou confessar peco que nao digam a ninguem. Descobri perto de Quintos - uma airosa e incolome aldeia Alentejana, uma daquelas Herdades que nao de esquecem mais. Os motivos sao tantos que vou so confessar-Vos alguns: 1) Os donos da Casa - Sao os melhores anfitrioes do Mundo. Impossivel no fim da jornadas nao acharmos que ganhamos dois grandes Amigos; 2) O espaco - um monte garboso a esticar--se ao guadina por entre duas elegantes palmeira- Um vinha que nos vem beijar os pes e que da aquele aroma fresco, de terra agradecida; o Guadiana ali a namorar-nos, fazendo brincadeiras nas azenhas, como um jacuzzi natural ou uma descida nos seus rapidos magicos; A fauna e a flora que aqui concentram uma das maiores diversidades do mundo; a paisagem alentejana aqui elevada ao seu",37,positive,outubro,2016
1974,"Quem pretender conhecer a forma como se recebe bem em Portugal va passar uns dias a Herdade do Vau. O local, esmaga-nos com a sua beleza, o nascer do sol, a cor de ouro do restolho da palha, o Guadiana, la ao fundo a espreitar, as estrelas que naquela escuridao ganham forca. Impressionante. A comida, e o alentejo no seu melhor, cuidada e elegante, mas com o sabor da terra. A casa, esta muito bem, os quartos sao muito agradaveis. A sala com a sua mesa comum para todos os hospedes, assume-se como centro de convivio que permite um relacionamento muito natural entre  todos os moradores. A piscina tem um enquadramento espantoso. Mas o que quero mesmo destacar, sao os anfitrioes, a Manuel e o Miguel,  recebem e encantam-nos. Fui para um hotel e fique com a sensacao que fiquei em",37,positive,maio,2016
1975,"Sitio ideal para descansar, escrever um livro, fazer uma pausa, andar de bicicleta, encher os pulmoes de ar e brindar a vida. Excelente para um encontro com a natureza, com os amigos e com um bom vinho.",37,positive,setembro,2016
1976,"Fui com os meus filhos mais velhos  e com uns amigos mais que especiais. Foi mesmo excelente poder ter a oportunidade de participar nas vindimas. Posso dizer que o vinho RISO 2012 tem tambem um toque nosso :).  Um ambiente muito natural, calmo, relaxante. Longe de todos, perto de tudo o que nos descansa. A casa fresquinha acolheu muito bem os trabalhadores cansados :) E agora nesta altura a Herdade do Vau ja esta com mais servicos. Piscina ... hummmmmmm.  Vou ter que la voltar!",37,positive,agosto,2016
1977,"Se procuram descanso num pequeno, subtil rustico-moderno de muito bom gosto e amplos espacos, este e, sem qualquer duvida, o seu destino.  A envolvente conjuga na perfeicao a vinha com o Guadiana. Nao e excessivo, e simples, e perfeito. Recomendadissimo!",37,positive,agosto,2016
1978,"Eu e minha familia ficamos la por uma noite e foi incrivel. A viagem ajuda a construir a sensacao de que voce vai encontrar um lugar para relaxar e simplesmente aproveitar! Os quartos sao lindos e toda a propriedade esta muito bem conservada. As vistas sao espetaculares e passar a tarde na piscina foi muito bom, como nao curtir uma piscina com aquelas vistas? ! Jantamos e tomamos cafe da manha ao ar livre, a comida e o servico eram muito bons, produtos locais, atencao aos detalhes e medidas de distanciamento social em vigor. Uma prova de vinhos foi presenteada por um amigo e definitivamente recomendo, pois ajuda a conhecer um pouco mais sobre a sua paixao pela vinificacao e a conhecer a historia da Herdade do Vau, nem e preciso dizer como sao lindos os vinhos. Definitivamente",37,positive,julho,2016
1979,"Estou apaixonada pela Herdade do Vau! A partir do momento em que chegamos ao ultimo momento, foi magico. Nos ficamos apenas uma noite aqui e que foi um erro. Eu quero voltar por uma semana.  Quando chegamos, percebemos que eram os unicos hospedes la na propriedade. Tocou a campainha e uma adoravel mulher saiu que nao falam ingles (e minha familia nao fala portugese.) Atraves miming encontramos nossos quartos belos na casa principal juntamente com uma encantadora area de estar e sala de jantar e bem equipada cozinha impecavel. Ela nos mostrou a piscina, fez com que tivessemos toalhas. Eu perguntei sobre cerveja e vinho (tinha sido uma viagem longa afinal de contas) e ela me conduziu ao celeiro bonito velho que tinha sido reaproveitado como um quarto de degustacao e quarto de",37,positive,julho,2016
1980,"Foi, de longe e grande o melhor para encontrar um refugio para uma das melhores partes do Alentejo em Portugal!maravilhosa e magnetica! Nos amamos os anfitrioes e a forma como eles nos fizeram sentir especial! Vinho e comida excelente!",37,positive,julho,2016
1981,"Depois de uma semana muito agitada do trabalho a minha esposa precisava de uma semana tranquila e relaxante no pais. Achamos o hotel no TA e reservei um quarto. O fim de semana tempo prometido para ser frio e chuvoso, o que para nos foi perfeito, nos nao quiser fazer um passeio, visitar castelos e catedrais. Foi um a tres horas de carro de nossa casa mas nao dificil ate que chegamos perto. As indicacoes para o hotel foram excelentes, mas certifique-se de ver o conta-quilometros para torna-se, torna-se complicado. A abordagem Road e toda a sujidade e rutted mas o cenario e maravilhoso. Ha um projeto enorme de cachoeiras que nada retira um pouco da paisagem ao longo do caminho, mas uma vez perto do hotel e ja nao esta a vista. Nos fomos os unicos ocupantes da primeira noite.",37,negative,abril,2016
1982,"Vau Vinhas e um sonho para o vino novatos, bem como o Explorer experiente. Aninhado na zona rural da regiao do Alentejo, esta antiga ruina foi restaurada com gosto, atencao e estilo. Os quartos sao de alto padrao e gozam de vistas esplendidas do vale. Os anfitrioes feixe com paixao, nao so para a propriedade, mas o mais importante para os vinhos, paes, queijos e outras especialidades locais. Note que isto nao e tudo sobre amostragem vinho e comida. Existe toda uma gama de actividades em oferta, e os anfitrioes sao mais do que feliz por atender a todos os seus interesse e necessidade. Altamente recomendada e a caminhada no vale, seguido pelo o que eu so posso descrever como o piquenique mais celeste no mundo. Em qualquer local que pretende, mas nas margens do rio no vale e",37,positive,marco,2016
1983,"Nos apreciamos a paisagem, o hotel rural, a tranquilidade e o bom vinho. Recomenda-se para umas ferias agradaveis do pais. Espero poder voltar no Outono para ver os passaros. Voce precisa de um carro como e longe das aldeias mais proximas.",37,positive,fevereiro,2016
1984,"Ficamos 3 noites em agosto21 numa mezzanine com bom quarto e cama na parte superior e grande sofa-cama (para 2, a vontade) a entrada do quarto. Quartos simples mas bem equipados. O quarto-de-banho e grande com banheira e poliban (com jatos de hidromassagem) independentes. Como se trata de um Agro-Turismo, foi engracado tocar um sino a entrada, assim como usar uma chave do quarto com...... um sininho. No exterior, a zona de piscina e acolhedora, com relvado e espreguicadeiras mas algo pequena. A envolvencia e muito bonita. Os pequenos-almocos foram muito bons, com um pouco de tudo e tudo muito bom, o que me surpreendeu. Zonas interiores muito bem decoradas e cheias de pormenores ligados ao trabalho agricola e tradicoes alentejanas. O staff e muito acolhedor (muito simpaticas e",38,negative,setembro,2021
1985,"O que se ve nas fotos nao retrata a 100% a realidade pois e muito melhor. Um espaco fantastico para relaxar, descansar o corpo e a mente. O lago que envolve a herdade e a cereja no topo do bolo. Todo o espaco esta muito bem cuidado e fomos muito bem recebidos por todos. Um local que fica na memoria e que deixara saudades.",38,positive,setembro,2021
1986,"Foram muito prestaveis a dar informacoes e ate fizeram a reserva do jantar que foi optimo! A limpeza e imaculada e o pequeno almoco muito bom, com ovos mexidos e ate um cafe expresso sem custo extra ,so e  pena termos que esperar para nos servirem por causa da Pandemia! Foi super tranquilo e a herdade e muito bonita e bem decorada, mas a piscina e um pouco pequena quando estiver mais gente,era uma 6of e estava super tranquilo,tem uma vista linda e reconfortante para uma lagoa.Esta fica perto de uma boa praia fluvial,ver foto",38,positive,agosto,2021
1987,"Deve se ter atencao que esta a poucos km do centro da cidade, na estrada do aerodromo. E preciso estar atento a entrada para nao despistar-se mas uma vez dentro tem lugar de sobras para estacionar e e um remanso de paz.  Calmo, localizado junto duma albufeirinha linda. Com jardim com piscina que convida a relaxar.  Quarto enorme e cuidado com vista ao jardim. bonito e agradavel. Pequeno almoco bom com cuidados redobrados pela pandemia. Funcionarios de grande simpatia, a fazer-te sentir em casa.",38,positive,julho,2021
