,Avaliações
423,"Excelente restaurante com carnes de alta qualidade. Recomendo o pijaminha. Empregados simpáticos. A repetir.
"
424,"Boa noite caro António.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.

Cumprimentos, e até breve.
"
425,"Está no #1 e muito bem merecido. Nada é por acaso! O staff e muito simpático, principalmente o Leandro que me atendeu. 
Obrigado pelo jantar. É para voltar!
"
426,"Boa tarde caro tug-tours,

A equipa Dom Dinis agradece a sua visita, o seu reconhecimento e a sua avaliação. Efectivamente o restaurante Dom Dinis tem privilégio de trabalhar com pessoas especiais e de servir pessoas especiais. Fazemos votos de registar nova visita.

Com os melhores...
"
427,"Todo o staff prendou o cliente com um sorriso, boa disposição e se apressou a que todos se sentissem aconchegados e confortáveis numa mesa que lhes fosse agradável.
A disponibilidade é imensa e o bom trato de um restaurante michelin é rapidamente (e bem) trocado...
"
428,"Boa tarde caro PilotMouzi,

A equipa Dom Dinis agradece a sua visita e o grau de detalhe da sua avaliação. Fazemos votos de registar nova visita.

Com os melhores cumprimentos.
"
429,"Um restaurante limpo, aconchegante, com ótima comida e ótimo atendimento! O couvert excelente! Pedimos o 'porco preto' e a 'picanha' e ambos estavam deliciosos e muito saborosos! Quero agradecer e deixar um elogio ao garçom Ricardo que foi muito atencioso e educado conosco! Restaurante super...
"
430,"Boa tarde caro jpsenteiosilveira,

A equipa Dom Dinis agradece a sua visita e acima de tudo a sua simpatia e todas as palavras que menciona na sua avaliação. Fazemos votos de registar nova visita.

Com os melhores cumprimentos.
"
431,"De local completamente desconhecido a um dos nossos preferidos da zona. O restaurante Dom Dinis foi sem duvida uma surpresa muito boa. 
A comida é muito boa, o ambiente agradavelmente familiar, mas tudo só é superado pelo staff deliciosamente gerido pelo seu gerente que tão...
"
432,"Boa tarde caro Rui.

A equipa do Dom Dinis agradece a sua visita e o seu comentário que em muito nos orgulha e nos motiva para fazer mais e melhor. Até breve e votos de um 2019 repleto de saúde e sucessos.

Com os melhores...
"
433,"Em Março deste ano almocei no D. Dinis pela primeira vez. Fiz uma avaliação de 5, porque achei o almoço fantástico. Na passada sexta-feira voltei a este local e não só mantive a excelente opinião que já tinha como fiquei ainda mais agradado com todo...
"
434,"Boa noite caro JCLLL,

É para nós um tremendo orgulho e satisfação quando os nossos clientes regressam e estabelecem uma relação com o Dom Dinis. A equipa do Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.

É por momentos como...
"
435,"Fui numa segunda-feira, com a familia. Comemos a grelhada mista, irretocável. Os queijos de ovelha e cabra, servidos como entrada são obrigatórios (acredite). O atendimento do Mário é uma atração à parte. Se passar perto de Beja, não irá se arrepender. Preço justo, atendimento rápido...
"
436,"Boa noite caro Alexandre.

A equipa Dom Dinis agradece a sua visita e o seu amável comentário, que em muito nos orgulha e nos motiva a fazer o melhor em prol do nosso cliente. Obrigado pela descrição irrepreensível.

Com os melhores cumprimentos, votos de Boas...
"
437,"Carne de Porco Preto excepcional acompanhadas com migas tipicas da região fantásticas também. Staff simpático e restaurante cheio pelas costuras, percebe-se porque. Lugar a regressar! Os meus parabéns
"
438,"Boa noite caro Fábio.

A equipa Dom Dinis agradece a sua visita, as suas palavras e a sua avaliação. Até breve :)

Com os melhores cumprimentos.
"
439,"Comida muito boa, parabéns ao staff mesmo a maneira. Adorei a visita . A voltar. Recomendo a todos. 🍻
"
440,"Boa noite caro Manu.

A equipa Dom Dinis agradece a sua visita, a sua avaliação e a recomendação. Até breve

Com os melhores cumprimentos.
"
441,"Comida divinal e simpatia extrema do staff. Uma casa a revisitar nas próximas idas a Beja! Obrigado pela simpatia
"
442,"Boa noite caro João B.

A equipa Dom Dinis agradece a sua visita e a sua avaliação. Até breve :)

Com os melhores cumprimentos.
"
443,"20 estrelas... Recomendo.... Preocupação com os clientes, comida maravilhosa, valor ajustado, decoração simples e agradavel ...
"
444,"Boa noite caro dolphht.

A equipa Dom Dinis agradece a sua visita e a sua avaliação.

Com os melhores cumprimentos.
"
445,"anbiente agradável casual de muito bom gosto, confortável e asseado .a simpatia dos funcionários proporciona uma sensação familiar . Para quem aprecia bons vinhos encontram-se não só as marcas mais conhecidas como produções de muita qualidade que escapam aos concursos de apreciação. as sobremesas são...
"
446,"Boa noite caro Rui.

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos.
"
447,"Apesar de ser pequeno e a primeira sala ficar junto do grelhador, este é um ótimo restaurante para desfrutar da carne alentejana. Funcionários muito simpáticos e sempre à brincadeira com os clientes. Recomendo as migas de alho e de espargos. Em dois dias foi esta...
"
448,"Boa noite caro nmiranda,

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos.
"
449,"O menu apresenta carne de porco preto grelhada, e carne de vitela grelhada ou frita. Além disso há mais meia dúzia de pratos de peixe.
Fomos lá duas vezes e a carne de porco preto, embora muito tenra e saborosa, e por ser uma carne...
"
450,"Boa noite caro João.

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos.
"
451,"Restourante com staff simpatico. Relativamente à comida o que tive oportunidade provar era normalissima. O preço pelo acima descrito achei um pouco puxado.
"
452,"Boa noite caro Miguel.

A equipa Dom Dinis agradece a sua visita e o seu comentário, e lamentamos que não tenha correspondido às suas expetativas.

Cumprimentos.
"
453,"Excelente recepção e atendimento. 
Restaurante acolhedor, comida muito bem confeccionada e de bastante qualidade com preços acessíveis.
Sem dúvida que irei voltar.
"
454,"Boa noite caro Miguel.

A equipa Dom Dinis agradece a sua visita e o seu comentário. Até breve.

Cumprimentos.
"
455,"O primeiro salão pode deixar algumas pessoas incomodadas pelo cheiro dos assados. O segundo não tem este inconveniente. Em ambos, você sairá satisfeito com a comida. O bacalhau estava muito bom. A grelhada mista, excelente. Não deixe de experimentá-la com o purê de maçã. O...
"
456,"Boa noite caro Pedro.

A equipa Dom Dinis agradece a sua visita e a sua avaliação. É sempre muito gratificante para nós saber o nível de satisfação dos nossos clientes. Até breve.

Cumprimentos.
"
457,"Restaurante simples, com grelhados incríveis. Atendimento impecável.
Doses bem servidas e preço justo das doses. Entrada e vinhos puxados.
Serviço rápido.
A voltar.
"
458,"Boa noite cara Joana.

A equipa Dom Dinis agradece a sua visita e a sua avaliação. É muito gratificante para nós saber o nível de satisfação dos nossos clientes. Até breve.

Cumprimentos.
"
459,"Depois de um passeio por Beja decidimos experimentar este restaurante! Excelente comida, de entradas o queijo e o paio muito bons. Escolhemos a grelhada mista de porco acompanhado de batatas e 2 tipos de migas ( as de espargo e as com alho) que estavam...
"
460,"Bom dia cara Raquel.

A equipa Dom Dinis agradece a sua visita e toda a descrição espelhada na sua avaliação. Até breve :)

Com os melhores cumprimentos.
"
461,"Quando se visita este restaurante desde do momento em que se entra até que se saí, é muito próximo de uma visita a um familiar ou amigo próximo, a qualidade das carnes são de nível superior, a escolha do vinho da casa e até às...
"
462,"Boa tarde caro Joaquim,

A equipa Dom Dinis agradece a sua visita, o seu comentário e em particular as suas palavras que muito nos orgulham. É com este propósito que trabalhamos diariamente: proporcionar uma experiência gastronómica diferenciadora e preencha os requisitos do nosso cliente, e...
"
463,"Recomendo... atendimento muito familiar... qualidade... aquele puré de maçã upa upa... a repetir certamente
"
464,"Boa tarde caro Carlos,

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação. Até breve :)

Com os melhores cumprimentos,
"
465,"A nova gerência do D. Dinis, teve a perspicácia e a inteligência de mantendo o conceito e a essência que deu nome a este restaurante da cidade de Beja, reinventar o espaço sem grandes detalhes decorativos, mas focando a atenção naquilo que era essencial, ou...
"
466,"Boa tarde caro Mário,

A equipa Dom Dinis agradece a sua visita, seu o comentário e principalmente a descrição que nos apresenta em relação ao nosso serviço. Gratos pela sua recomendação. Até breve :)

Com os melhores cumprimentos,
"
467,"Ótimo restaurante . O Mário é um excelente anfitrião , nos explicou tudo com respeito às carnes servidas . Já a entrada com queijo e ovelha e chouriço de porco são imperdíveis . Peça o vinho da casa , é maravilhoso . Comemos uma carne...
"
468,"Boa noite caro Maurício,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação, e em particular o guião para quem visitar este espaço :) 

Até breve :)

Com os melhores cumprimentos
"
469,"Depois de um dia de trabalho aceitei todas as recomendações que me foram dadas pelo responsável na escolha da comida. Não desiludiu. Bastante qualidade. Foi sem dúvida uma experiência muito Boa. A repetir desta feita em família.
"
470,"Boa noite caro José,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. 

Até breve e em família :)

Com os melhores cumprimentos
"
471,"Comi no Dom Dinis em Beja um dos melhores bifes de lombo da minha vida. TOP!!!!!! Vale bem a visita.
"
472,"Boa noite cara(o) PR,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. 

Até breve :)

Com os melhores cumprimentos
"
473,"Comida maravilhosa, bem servida, excelente confeção. O serviço só não dou 6estrelas porque a escala só vai até 5, o Sr. Mário é muito atencioso, profissional e simpático. Recomendo vivamente.
"
474,"Boa noite cara Flávia,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. 

Registamos a nota 6 :) :) Muito obrigado.

Até breve :)

Com os melhores cumprimentos
"
475,"Serviço EXCELENTE da cozinha à mesa.
Simpatia👌🏼
Carne de alta qualidade e feita por quem sabe.
Recomendo!
"
476,"Boa noite cara Paula,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve :)

Com os melhores cumprimentos
"
477,"Uma agradável surpresa!
Decidimos parar em Beja para almoçar antes de regressar a mais uns valentes kms de viagem. Escolhemos o restaurante através do TripAdvisor e não nos arrependemos! 
Chegamos e o restaurante estava cheio com pessoas à espera de mesa cá fora. Esperamos pouco...
"
478,"Boa noite caro Ana,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. 

Sem palavras para descrever a sua avaliação. Não vida não há coincidências, e nada é por mero acaso. Até breve :)

Com os melhores cumprimentos
"
479,"Restaurante acolhedor, empregados muito simpáticos e comida maravilhosa! Bem servida e muito saborosa! A voltar de certeza!
"
480,"Boa noite cara Joana,

A equipa Dom Dinis agradece a sua visita e os seus comentários. Até breve :)

Com os melhores cumprimentos
"
481,"Tivemos 40 minutos à espera de mesa.
Contudo, no final da refeição percebemos o porquê.
O sabor da comida é impressionante!
Comemos grelhados de porco preto alentejano e migas (de azeite e de espargos), o vinho da casa é sensacional. Atendimento muito simpático.
Uma excelente...
"
482,"Boa noite caro Xpada,

A equipa Dom Dinis agradece a sua visita, os seus comentários e a sua recomendação. Até breve :)

Com os melhores cumprimentos
"
483,"Restaurante escolhido pela cotação do TripAdvisor e não desiludiu. O espaço é muito agradável bem como os empregados muito simpáticos e bem dispostos. A comida muito bem confeccionada e apaladada. Seguramente um sítio a repetir.
"
484,"Boa noite cara Carla,

A equipa Dom Dinis agradece a sua visita, os seus comentários. Até breve :)

Com os melhores cumprimentos
"
485,"Jantar de 2 pessoas, serviço rápido e atencioso. Carne de excelente qualidade e ainda melhor trabalho na grelha.
Restaurante que vale a pena ir para provar autêntica carne de qualidade bem grelhada.
Preços muito honestos para o que oferecem.
A repetir.
"
486,"Boa noite caro(a) Travel,

A equipa Dom Dinis agradece a sua vista e o seu comentário :)

Com os melhores cumprimentos.
"
487,"Bom, mas não tem categoria para ser n.º 1.

Na porta, ou à entrada, não tem ementa nem preços...estranho.
Ficamos mais de 15 minutos cá fora, com porta fechada...e o empregado só disse: ""é só esperar um bocadinho...até vestir a farda"" (estava difícil vestir....mas enfim)....
"
488,"Boa noite caro Paulo.

Em primeiro lugar, obrigado por nos visitar entretanto permita-nos que discorde do que refere em grande parte do seu discurso.

1. Efectivamente o staff é formado para ter boa educação e informar os clientes, e como deve compreender a farda faz...
"
489,"O melhor porco preto que você pode encontrar!  Vinho tinto da casa  também vale a pena. Preço honesto pela qualidade. Melhores migas que já comi (com aspargos é a melhor).Tivemos que esperar 30 minutos por uma mesa, mas esperaria novamente. Atendimento simpático. Obrigatória a parada...
"
490,"Boa tarde cara Sinome,

A equipa Dom Dinis agradece a sua visita e o seu comentário que em muito nos orgulha :)

Até breve.

Com os melhores cumprimentos.
"
